"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.848926533E1,-4.436480999E-2,2.408117056E-1,-5.811271667E-1,6.306086725E-1
3.850782653E1,-1.506417394E-1,2.692365646E-1,-7.901191711E-3,3.086157647E-1
3.852638767E1,-2.072548270E-1,3.093742132E-1,8.815536499E-1,9.569763867E-1
3.854494887E1,-2.049651742E-2,2.263153791E-1,1.314269066E0,1.333769821E0
3.856352866E1,1.699805260E-2,2.682019472E-1,1.761999130E0,1.782375424E0
3.858207127E1,1.395975053E-2,2.525955439E-1,2.372242928E0,2.385694006E0
3.860063246E1,2.125663608E-1,1.346758604E-1,2.634757042E0,2.646746440E0
3.861919366E1,3.609467149E-1,2.938604355E-2,2.259846687E0,2.288679340E0
3.863775486E1,4.440082908E-1,5.839133263E-2,1.743677139E0,1.800267446E0
3.865631606E1,5.718045831E-1,1.031793952E-1,1.477000237E0,1.587178682E0
3.867487726E1,7.755918503E-1,1.228795052E-1,1.249391556E0,1.475676574E0
3.869343845E1,6.401171088E-1,9.967339039E-2,1.248838425E0,1.406869613E0
3.871199965E1,2.107317001E-1,8.488237858E-3,1.941901207E0,1.953320301E0
3.873056085E1,-7.541090250E-2,-3.080530465E-1,2.368767738E0,2.389904618E0
3.874912205E1,-4.332316518E-1,-4.526153207E-1,1.409626961E0,1.542594717E0
3.876767028E1,-4.053896666E-1,-5.327605009E-1,3.334045410E-3,6.694666899E-1
3.878624444E1,-9.338678420E-2,-5.750375986E-1,-9.939460754E-1,1.152092936E0
3.880485236E1,2.424575537E-1,-5.209472775E-1,-9.349231720E-1,1.097384649E0
3.882336679E1,3.683480620E-1,-5.490766764E-1,-8.141469955E-1,1.048809240E0
3.884192799E1,5.009592772E-1,-6.060305834E-1,-1.109683990E0,1.360011700E0
3.886048918E1,3.512433767E-1,-5.642578602E-1,-1.551242828E0,1.687635374E0
3.887905038E1,2.052200437E-1,-5.581175089E-1,-1.819258213E0,1.913977760E0
3.889761158E1,1.595852077E-1,-4.743093252E-1,-1.600312233E0,1.676733735E0
3.891617278E1,9.034319967E-2,-2.821006179E-1,-1.210103035E0,1.245829847E0
3.893473397E1,-2.815197110E-1,-4.623430967E-2,-6.342306137E-1,6.954418958E-1
3.895329517E1,-3.281516135E-1,9.789544344E-2,-2.382278442E-1,4.171564515E-1
3.897185637E1,-4.408379495E-1,1.655294299E-1,-9.249496460E-2,4.798889542E-1
3.899041757E1,-4.937093854E-1,5.065238476E-2,-5.576858521E-1,7.465441252E-1
3.900897871E1,-5.330172777E-1,-1.402413845E-2,-1.331303596E0,1.434110652E0
3.902753991E1,-3.319395185E-1,3.291511536E-2,-1.815719128E0,1.846104872E0
3.904610111E1,1.310257316E-1,1.929181814E-1,-2.056986809E0,2.070164220E0
3.906466231E1,4.583397806E-1,3.625985384E-1,-1.595281601E0,1.698963343E0
3.908322507E1,6.664019823E-1,3.415924311E-1,-1.175428391E0,1.393703301E0
3.910178470E1,4.887989461E-1,3.701223135E-1,-8.413152695E-1,1.041021767E0
3.912034590E1,3.061910868E-1,4.527111053E-1,-5.667810440E-1,7.873633712E-1
3.913890710E1,4.802437723E-1,4.848244190E-1,-3.911485672E-1,7.865659538E-1
3.915746830E1,6.357487440E-1,5.338295698E-1,-4.626913071E-1,9.503860904E-1
3.917602950E1,3.984355628E-1,6.088624001E-1,-4.801654816E-1,8.717931002E-1
3.919459064E1,2.091931701E-1,7.297716141E-1,-9.504890442E-2,7.650899851E-1
3.921315184E1,3.575423062E-1,9.114012718E-1,5.305700302E-1,1.113549880E0
3.923171304E1,3.013699353E-1,1.065828443E0,1.052907944E0,1.528211126E0
3.925027424E1,4.158662856E-1,1.121519685E0,1.132529259E0,1.647232131E0
3.926883543E1,1.913682520E-1,1.072631359E0,8.260707855E-1,1.367315905E0
3.928739663E1,-3.429258466E-1,8.433332443E-1,4.159297943E-1,1.000902938E0
3.930595783E1,-1.003357410E0,8.167959452E-1,3.952569962E-1,1.352815509E0
3.932456465E1,-1.332087636E0,7.648651600E-1,6.030158997E-1,1.650183129E0
3.934308022E1,-1.107409596E0,6.860419512E-1,9.366998672E-1,1.604498742E0
3.936164142E1,-6.459516287E-1,3.718514442E-1,8.424673080E-1,1.124845842E0
3.938020262E1,-3.157191873E-1,5.435740948E-2,6.893739700E-1,7.601774817E-1
3.939876377E1,-4.405823350E-1,-2.444448471E-1,7.751607895E-1,9.245216746E-1
3.941732496E1,-5.900124311E-1,-5.716039538E-1,1.354429245E0,1.584084697E0
3.943588616E1,-4.721258283E-1,-9.095699191E-1,1.986473083E0,2.235239483E0
3.945444736E1,-3.027745187E-1,-1.143203020E0,2.173398972E0,2.474317814E0
3.947300856E1,-3.952614367E-1,-1.323291659E0,1.977559090E0,2.412068070E0
3.949156976E1,-7.703147531E-1,-1.316170216E0,1.353323936E0,2.038915038E0
3.951013095E1,-1.116480470E0,-1.285197377E0,5.628967285E-1,1.793073803E0
3.952869215E1,-1.225353122E0,-1.259740233E0,-1.177692413E-2,1.757434046E0
3.954725330E1,-1.238228559E0,-1.116512299E0,-4.849624634E-2,1.667981284E0
3.956581450E1,-9.385879040E-1,-1.047872066E0,3.748455048E-1,1.455847613E0
3.958437569E1,-5.124483109E-1,-1.068024874E0,5.761060715E-1,1.317261784E0
3.960293689E1,-4.060863554E-1,-1.028365254E0,1.788225174E-1,1.120008356E0
3.962149809E1,-3.596929908E-1,-9.556214213E-1,-6.618328094E-1,1.216804839E0
3.964005929E1,-2.708107233E-1,-7.684819698E-1,-9.908533096E-1,1.282845769E0
3.965862048E1,-2.080632597E-1,-6.716309786E-1,-7.566709518E-1,1.032922756E0
3.967718168E1,-3.813355565E-1,-6.222928166E-1,-3.228921890E-1,7.980755115E-1
3.969574288E1,-5.931837559E-1,-6.187797785E-1,-1.910543442E-1,8.782124714E-1
3.971430403E1,-6.295226216E-1,-4.397121668E-1,-3.950595856E-2,7.688993702E-1
3.973286522E1,-6.613203883E-1,-5.141060352E-1,-3.230085373E-1,8.977662205E-1
3.975142642E1,-6.949654818E-1,-5.808888674E-1,-6.202983856E-1,1.097806442E0
3.976998762E1,-8.874016404E-1,-5.228590965E-1,-8.037595749E-1,1.306481060E0
3.978854882E1,-9.731375575E-1,-4.328012466E-1,-7.474765778E-1,1.301166730E0
3.980711002E1,-7.979435921E-1,-4.144254923E-1,-8.438920975E-1,1.233132733E0
3.982567121E1,-4.637451172E-1,-3.084269762E-1,-9.503717422E-1,1.101541276E0
3.984424819E1,-5.739936233E-2,-3.440346718E-1,-1.192796707E0,1.242746365E0
3.986279356E1,-7.640078664E-2,-3.069539070E-1,-1.414590836E0,1.449525789E0
3.988135476E1,-2.720404863E-1,-2.368553877E-1,-1.378611565E0,1.425018016E0
3.989991595E1,-4.208275974E-1,-2.365970612E-1,-1.243048668E0,1.333508165E0
3.991847715E1,-3.505646586E-1,-2.059332132E-1,-1.041280746E0,1.117841519E0
3.993703835E1,-1.122443676E-1,-2.269867659E-1,-7.745084763E-1,8.148528516E-1
3.995559955E1,1.659410894E-1,-8.244621754E-2,-4.889469147E-1,5.228794405E-1
3.997416074E1,2.789603472E-1,4.907739162E-2,-4.670801163E-1,5.462520487E-1
3.999272189E1,9.211027622E-2,7.476747036E-2,-6.821079254E-1,6.923479613E-1
4.001128309E1,-3.585581183E-1,1.239740849E-1,-6.494913101E-1,7.521784761E-1
4.002984429E1,-5.987780094E-1,6.498157978E-2,-1.376504898E-1,6.178230876E-1
4.004840548E1,-7.863835692E-1,9.778213501E-2,6.398153305E-1,1.018491100E0
4.006696668E1,-8.155560493E-1,1.169916391E-1,7.903232574E-1,1.141678398E0
4.008554371E1,-4.525353014E-1,2.085852623E-1,3.823242188E-1,6.280667313E-1
4.010408903E1,-1.880573630E-1,3.633192778E-1,1.422157288E-1,4.331186707E-1
4.012265022E1,-7.832369208E-2,3.031953573E-1,5.856781006E-1,6.641391894E-1
4.014121142E1,1.412052214E-1,-1.209044456E-2,1.200491905E0,1.208828320E0
4.015977262E1,6.232157350E-3,-2.074757814E-1,1.389035225E0,1.404458577E0
4.017833382E1,-1.095833108E-1,-2.958763838E-1,1.292152405E0,1.330116226E0
4.019689502E1,-4.107419401E-2,-3.649126291E-1,1.035690308E0,1.098864291E0
4.021545621E1,-1.171704233E-1,-4.111561775E-1,9.453172684E-1,1.037498457E0
4.023401736E1,-6.013482064E-2,-4.406578541E-1,1.683197975E0,1.740962655E0
4.025257856E1,3.574658930E-1,-4.911907911E-1,3.046409607E0,3.106390470E0
4.027113976E1,7.796692848E-1,-6.797970533E-1,3.359926224E0,3.515552938E0
4.028970095E1,2.736673653E-1,-8.159664869E-1,2.547804832E0,2.689238665E0
4.030826215E1,-1.235143095E-1,-1.006565332E0,1.007785797E0,1.429706881E0
4.032682335E1,-1.979122162E-1,-8.555141687E-1,2.160396576E-1,9.042935762E-1
4.034538455E1,3.251791596E-1,-7.882034779E-1,5.915451050E-2,8.546961241E-1
4.036399137E1,6.377480626E-1,-7.540153861E-1,-3.347969055E-2,9.881207839E-1
4.038250689E1,6.909618974E-1,-7.599543929E-1,-3.171844482E-1,1.074972091E0
4.040106809E1,6.125721335E-1,-6.958047152E-1,-8.140640259E-1,1.233729735E0
4.041962929E1,3.601877987E-1,-6.574234962E-1,-1.203870773E0,1.418183959E0
4.043819048E1,1.881785095E-1,-5.626297593E-1,-1.511888504E0,1.624121377E0
4.045675168E1,2.043095231E-2,-3.267294168E-1,-1.648481369E0,1.680672591E0
4.047531283E1,1.979711652E-2,-1.519747972E-1,-1.625109673E0,1.632320346E0
4.049387403E1,-1.318801939E-1,-5.599141121E-3,-1.329922676E0,1.336457280E0
4.051243522E1,-3.057339787E-1,7.429540157E-2,-9.459848404E-1,9.969354998E-1
4.053099642E1,-3.864895105E-1,6.505453587E-2,-7.467918396E-1,8.433885736E-1
4.054955762E1,-4.543177485E-1,8.418750763E-2,-1.009088516E0,1.109843136E0
4.056811882E1,-1.494687200E-1,1.861053705E-1,-1.106302261E0,1.131760046E0
4.058667996E1,3.023310304E-1,2.134253979E-1,-1.176753044E0,1.233572932E0
4.060528679E1,5.624340773E-1,2.560355663E-1,-1.332068443E0,1.468432035E0
4.062380236E1,4.805753231E-1,3.460879326E-1,-1.606168747E0,1.711872525E0
4.064239397E1,5.596789122E-1,4.031934738E-1,-1.801378250E0,1.928929512E0
4.066092476E1,6.014318466E-1,4.855302572E-1,-1.710637569E0,1.877162963E0
4.067948590E1,3.854936659E-1,4.950385094E-1,-1.229204178E0,1.380076593E0
4.069804710E1,1.013867259E-1,5.056989193E-1,-4.874992371E-1,7.096944211E-1
4.071660830E1,-1.172909141E-2,5.115857124E-1,1.411733627E-1,5.308365390E-1
4.073516950E1,-8.618822694E-2,5.943778753E-1,3.570060730E-1,6.986893482E-1
4.075373069E1,-3.090018034E-2,6.343839169E-1,2.480068207E-1,6.818395399E-1
4.077229184E1,-5.622121692E-2,6.250941753E-1,-1.676940918E-1,6.496344062E-1
4.079085304E1,-5.962708592E-2,6.494098902E-1,-3.654689789E-1,7.475668327E-1
4.080941424E1,1.401042044E-1,6.932446957E-1,9.057140350E-2,7.130361669E-1
4.082797543E1,2.118666768E-1,5.272160769E-1,7.562456131E-1,9.459131608E-1
4.084653663E1,1.453983784E-1,4.835561514E-1,1.340047836E0,1.432024945E0
4.086509778E1,6.845206022E-2,3.746079206E-1,1.562051773E0,1.607800523E0
4.088375090E1,7.463562489E-2,3.486893177E-1,1.348548889E0,1.394897424E0
4.090222017E1,-1.807814837E-1,4.338771105E-1,7.249011993E-1,8.639519898E-1
4.092078137E1,-2.452946752E-1,5.070767403E-1,2.472896576E-1,6.151816585E-1
4.093934257E1,-4.752412438E-2,4.025739431E-1,2.557601929E-1,4.793095016E-1
4.095790371E1,8.873379230E-2,3.985857964E-2,5.581884384E-1,5.666010281E-1
4.097646491E1,-2.885681391E-2,-3.983899355E-1,1.082072258E0,1.153441645E0
4.099501319E1,-2.003521323E-1,-6.447376609E-1,2.012044907E0,2.122298833E0
4.101358731E1,-2.993798852E-1,-8.737056851E-1,2.376180649E0,2.549357648E0
4.103214850E1,-3.671036959E-1,-8.419108391E-1,2.120712280E0,2.311060268E0
4.105070970E1,-4.075676799E-1,-9.369377494E-1,1.092231750E0,1.495638311E0
4.106927085E1,-4.899192750E-1,-8.725148439E-1,4.809818268E-1,1.110246174E0
4.108783205E1,-2.827384472E-1,-8.412500024E-1,4.597940445E-1,9.995264676E-1
4.110639324E1,-5.157011747E-1,-7.363975048E-1,3.672809601E-1,9.711458646E-1
4.112495444E1,-8.630478382E-1,-6.993122101E-1,1.867723465E-1,1.126398263E0
4.114351559E1,-1.130210996E0,-6.586404443E-1,2.638111115E-1,1.334458854E0
4.116207679E1,-9.615398645E-1,-6.345432997E-1,4.279336929E-1,1.228955392E0
4.118063799E1,-5.260190368E-1,-5.253053308E-1,-1.004524231E-1,7.501549219E-1
4.119919918E1,-2.246159464E-1,-3.521348834E-1,-1.049839020E0,1.129873120E0
4.121776038E1,-1.178961694E-1,-2.378051281E-1,-1.403468132E0,1.428346451E0
4.123632153E1,-5.402436852E-2,-1.915247440E-1,-8.295555115E-1,8.530900929E-1
4.125488272E1,-1.489437819E-1,-1.542024612E-1,-1.140232086E-1,2.428249190E-1
4.127344392E1,-4.592860341E-1,-1.574270725E-1,1.383304596E-2,4.857142138E-1
4.129200512E1,-6.854488850E-1,-1.722387075E-1,-3.637418747E-1,7.948675976E-1
4.131056632E1,-5.651191473E-1,-1.513240337E-1,-6.621141434E-1,8.835461237E-1
4.132912746E1,-3.817906082E-1,-2.397413254E-1,-7.027645111E-1,8.349358836E-1
4.134768866E1,-2.741895616E-1,-2.884529829E-1,-7.124443054E-1,8.160649039E-1
4.136624986E1,-3.680194020E-1,-2.979745269E-1,-9.436979294E-1,1.055837526E0
4.138481106E1,-3.011093140E-1,-2.793641090E-1,-1.254246712E0,1.319790111E0
4.140337220E1,-1.847345829E-1,-2.098752260E-1,-1.412559509E0,1.439964876E0
4.142193340E1,-1.025463790E-1,-2.475557327E-1,-1.427475929E0,1.452407357E0
4.144049460E1,-4.296363890E-2,-2.388641834E-1,-1.457907677E0,1.477970489E0
4.145905580E1,-5.391569436E-2,-1.563506126E-1,-1.384335518E0,1.394179774E0
4.147761694E1,-4.786026478E-2,-1.340416670E-1,-1.152368546E0,1.161124902E0
4.149617814E1,-2.887238562E-2,-7.776415348E-2,-8.863286972E-1,8.902019084E-1
4.151473934E1,-6.753678620E-2,3.217339516E-3,-6.768894196E-1,6.802579328E-1
4.153330054E1,-9.742079675E-2,1.405838728E-1,-5.019216537E-1,5.302640695E-1
4.155186174E1,1.018626019E-1,2.405561209E-1,-5.223484039E-1,5.840300438E-1
4.157042288E1,1.471083015E-1,3.967801332E-1,-3.568181992E-1,5.535291806E-1
4.158898408E1,1.477167755E-1,4.679974318E-1,-1.539325714E-2,4.909977538E-1
4.160754528E1,-1.137309521E-1,4.407765865E-1,4.059791565E-1,6.099490177E-1
4.162610647E1,-4.379055202E-1,3.423213959E-1,7.149877548E-1,9.056228090E-1
4.164466767E1,-7.104218006E-1,2.975624800E-1,9.619636536E-1,1.232321644E0
4.166322882E1,-7.108772993E-1,3.127033710E-1,1.212474823E0,1.439869831E0
4.168179137E1,-5.092296600E-1,3.263050318E-1,1.239038467E0,1.378769794E0
4.170035121E1,-4.434652925E-1,3.873183727E-1,1.244150162E0,1.376439832E0
4.171891236E1,-4.612015188E-1,3.906025887E-1,1.280673027E0,1.416121685E0
4.173747356E1,-3.718412519E-1,2.510979176E-1,1.154789925E0,1.238892994E0
4.175603476E1,-1.775756031E-1,1.240254641E-1,1.070375443E0,1.092070968E0
4.177459595E1,-1.809706986E-1,6.837379932E-2,1.258218765E0,1.273004254E0
4.179315715E1,-1.741711646E-1,-2.029869556E-1,1.268632889E0,1.296521772E0
4.181171830E1,-9.099759161E-2,-3.255429268E-1,1.443579674E0,1.482626397E0
4.183027950E1,3.497575223E-1,-4.090256095E-1,1.989184380E0,2.060700553E0
4.184884069E1,8.946808577E-1,-6.299312711E-1,2.585102081E0,2.807137334E0
4.186740189E1,9.122236371E-1,-7.322965860E-1,2.772253036E0,3.008952833E0
4.188597913E1,4.820749164E-1,-8.543066978E-1,2.166058540E0,2.377823744E0
4.190452424E1,2.488210499E-1,-8.905652761E-1,1.123626709E0,1.455182259E0
4.192308543E1,3.315005004E-1,-9.013969302E-1,2.091817856E-1,9.829374482E-1
4.194164663E1,7.822321653E-1,-9.230499864E-1,-2.010803223E-1,1.226516096E0
4.196020778E1,1.223103285E0,-8.602678776E-1,-4.468631744E-2,1.496007799E0
4.197876897E1,1.545149565E0,-8.933134079E-1,-9.692573547E-2,1.787425696E0
4.199733017E1,1.427822828E0,-9.039713144E-1,-6.039304733E-1,1.794595827E0
4.201589137E1,9.975250959E-1,-8.072249293E-1,-1.119484901E0,1.702913635E0
4.203445252E1,6.658363342E-1,-6.907440424E-1,-1.297469139E0,1.613657809E0
4.205301371E1,4.965781868E-1,-4.939669371E-1,-1.335690498E0,1.508198375E0
4.207157491E1,3.277877569E-1,-3.276026249E-1,-1.537403107E0,1.605732420E0
4.209013611E1,-6.952315569E-2,-1.559273005E-1,-1.548905373E0,1.558285804E0
4.210869726E1,-2.584604621E-1,-7.191514969E-2,-1.174943924E0,1.205183315E0
4.212725845E1,-2.348589897E-1,-1.004436016E-1,-1.035167694E0,1.066217528E0
4.214581965E1,-2.870346904E-1,-6.542885303E-2,-1.340818405E0,1.372757751E0
4.216439694E1,-3.490252495E-1,5.415344238E-2,-1.661030769E0,1.698167965E0
4.218294200E1,-3.425294757E-1,1.261869669E-1,-1.768436432E0,1.805717864E0
4.220150319E1,-8.103397489E-2,1.864314079E-1,-1.700962067E0,1.713066002E0
4.222006439E1,2.896502018E-1,2.106812000E-1,-1.670022011E0,1.707998046E0
4.223862554E1,4.270280004E-1,2.309877872E-1,-1.586133003E0,1.658772490E0
4.225718674E1,3.118365407E-1,2.198634148E-1,-1.485135078E0,1.533364976E0
4.227574793E1,8.037519455E-2,2.004607916E-1,-1.411108017E0,1.427540030E0
4.229430913E1,1.227836609E-1,2.926925421E-1,-1.317074776E0,1.354780689E0
4.231287028E1,2.363033295E-1,3.811662197E-1,-1.246648788E0,1.324862314E0
4.233143147E1,4.314563870E-1,4.722763300E-1,-1.092473984E0,1.265977469E0
4.234999267E1,4.486563206E-1,5.428844690E-1,-8.803377151E-1,1.127391030E0
4.236855387E1,3.100605011E-1,6.078144312E-1,-6.594696045E-1,9.489341686E-1
4.238711502E1,2.215260267E-2,6.535279751E-1,-3.967914581E-1,7.648745082E-1
4.240567621E1,-3.714185059E-1,6.783330441E-1,-6.548881531E-3,7.733888498E-1
4.242423741E1,-3.031508327E-1,6.514056921E-1,3.752069473E-1,8.105615685E-1
4.244279856E1,-8.305722475E-2,6.499468088E-1,6.183748245E-1,9.009532621E-1
4.246135976E1,6.945747137E-2,5.727300644E-1,7.949457169E-1,9.822335566E-1
4.247992095E1,2.395635247E-1,4.930952787E-1,1.334489822E0,1.442704655E0
4.249848215E1,3.029286265E-1,4.680761099E-1,2.028589249E0,2.103814473E0
4.251704330E1,1.274253726E-1,4.687521458E-1,2.224678040E0,2.277094240E0
4.253560450E1,1.770621538E-2,4.892153740E-1,1.726720810E0,1.794772952E0
4.255416569E1,7.693409920E-3,5.221973658E-1,1.150125504E0,1.263146053E0
4.257272689E1,-2.133014798E-2,4.807981253E-1,8.330068588E-1,9.620406641E-1
4.259128804E1,7.822465897E-2,2.543985844E-1,7.625112534E-1,8.076268622E-1
4.260984924E1,6.028652191E-3,-4.231989384E-2,1.095829964E0,1.096663407E0
4.262841043E1,-1.191139221E-3,-5.150737762E-1,1.816132545E0,1.887760535E0
4.264697158E1,-9.623938799E-2,-7.166050673E-1,2.704939842E0,2.799907926E0
4.266553278E1,-3.079257607E-1,-7.477468252E-1,2.989115715E0,3.096571709E0
4.268410981E1,-5.809757710E-1,-7.050220966E-1,2.446929932E0,2.611906410E0
4.270265512E1,-6.745389104E-1,-4.966905117E-1,1.459695816E0,1.682978337E0
4.272121632E1,-5.100467205E-1,-3.017093539E-1,5.720129013E-1,8.236352048E-1
4.273977752E1,-3.177587986E-1,-2.709358931E-1,-2.415351868E-1,4.824066321E-1
4.275833871E1,-4.129766226E-1,-1.190750599E-1,-8.383312225E-1,9.420869383E-1
4.277689986E1,-5.536100268E-1,-5.500817299E-2,-9.656991959E-1,1.114488626E0
4.279546106E1,-4.968390465E-1,-1.786742210E-1,-4.953279495E-1,7.239635992E-1
4.281402226E1,-4.358319342E-1,-3.480731845E-1,-9.242343903E-2,5.653728935E-1
4.283258345E1,-3.617221117E-1,-4.385223985E-1,-1.118469238E-1,5.793569836E-1
4.285114460E1,-9.973281622E-2,-4.769128561E-1,-3.879337311E-1,6.228042121E-1
4.286970580E1,5.804997683E-2,-4.131989479E-1,-5.254211426E-1,6.709474998E-1
4.288826700E1,1.717400551E-2,-3.135991096E-1,-3.984994888E-1,5.073866284E-1
4.290682814E1,-2.009030581E-1,-2.731895447E-1,-3.733043671E-1,5.043319507E-1
4.292538934E1,-4.161011875E-1,-2.355548143E-1,-5.400667191E-1,7.213170799E-1
4.294395054E1,-5.329369307E-1,-2.287290096E-1,-8.164300919E-1,1.001447366E0
4.296251168E1,-6.869348884E-1,-2.107068300E-1,-1.101996422E0,1.315550464E0
4.298107288E1,-7.833727598E-1,-1.861662865E-1,-1.367900848E0,1.587288095E0
4.299963408E1,-8.701965809E-1,-1.530449390E-1,-1.482252121E0,1.725611831E0
4.301819528E1,-8.669431210E-1,-1.466363668E-1,-1.508902550E0,1.746390421E0
4.303675642E1,-7.606676221E-1,-1.637394428E-1,-1.431114197E0,1.628960921E0
4.305531762E1,-6.415107846E-1,-8.136725426E-2,-1.351129532E0,1.497901108E0
4.307387882E1,-5.512483120E-1,-3.032279015E-2,-1.310357094E0,1.421910646E0
4.309243996E1,-4.144993424E-1,1.813089848E-2,-1.275975227E0,1.341734406E0
4.311100116E1,-1.993314773E-1,3.045928478E-2,-1.221219063E0,1.237754744E0
4.312956236E1,-1.919485629E-2,4.296731949E-2,-9.563302994E-1,9.574874801E-1
4.314812350E1,3.555898368E-2,2.723407745E-2,-4.579610825E-1,4.601461608E-1
4.316668470E1,1.007323712E-1,-1.209712029E-2,-2.869415283E-2,1.054357877E-1
4.318524590E1,2.469847500E-1,6.049752235E-3,1.764106750E-1,3.035766666E-1
4.320380939E1,3.228949308E-1,4.973781109E-2,5.984687805E-2,3.321394813E-1
4.322236825E1,1.223865300E-1,8.018267155E-2,-9.947013855E-2,1.769238029E-1
4.324092944E1,-2.647276819E-1,1.638137102E-1,2.235984802E-1,3.832909568E-1
4.325949059E1,-4.629520774E-1,1.915690899E-1,9.350595474E-1,1.060829722E0
4.327805179E1,-5.321702361E-1,1.586196423E-1,1.636607170E0,1.728250092E0
4.329661298E1,-3.656142056E-1,1.860737801E-2,1.966814041E0,2.000594275E0
4.331517413E1,-1.624356061E-1,-2.270487547E-1,2.059975624E0,2.078806397E0
4.333373533E1,3.309673071E-1,-4.587114453E-1,2.015621185E0,2.093486162E0
4.335229653E1,6.056807041E-1,-4.447985888E-1,1.853786469E0,2.000304769E0
4.337085767E1,6.423650980E-1,-3.685019016E-1,2.005109787E0,2.137496627E0
4.338941887E1,4.897145927E-1,-3.431747556E-1,2.639732361E0,2.706617120E0
4.340798007E1,3.348597884E-1,-3.441053629E-1,3.190457344E0,3.226384609E0
4.342654127E1,2.550298274E-1,-3.211800754E-1,3.155008316E0,3.181552188E0
4.344510241E1,6.143504381E-2,-2.572784424E-1,2.463605881E0,2.477765202E0
4.346366361E1,5.220833421E-2,-3.048354387E-1,1.173093796E0,1.213177402E0
4.348222481E1,5.028772354E-2,-2.452207804E-1,1.379070282E-1,2.857978913E-1
4.350078595E1,2.738221884E-1,-2.806218266E-1,-3.012762070E-1,4.944639050E-1
4.351934715E1,5.418689251E-1,-4.481848478E-1,-5.934000015E-1,9.201169228E-1
4.353790835E1,8.162804842E-1,-4.221813679E-1,-6.400728226E-1,1.119930424E0
4.355646950E1,1.062152147E0,-3.785226345E-1,-8.335323334E-1,1.402220639E0
4.357503069E1,1.202092886E0,-4.628546834E-1,-1.410487175E0,1.910166442E0
4.359359189E1,9.138892889E-1,-4.945934415E-1,-1.921998024E0,2.184923960E0
4.361215304E1,7.391142249E-1,-4.636788964E-1,-1.899806976E0,2.090587119E0
4.363071424E1,4.068693817E-1,-3.689539433E-1,-1.524493217E0,1.620416390E0
4.364927543E1,-1.889479160E-2,-3.910821080E-1,-1.212894440E0,1.274525461E0
4.366783658E1,-4.111499786E-1,-3.553074598E-1,-1.197437286E0,1.314969106E0
4.368639778E1,-4.414258599E-1,-3.056041002E-1,-1.289729118E0,1.397015338E0
4.370495892E1,-2.877282202E-1,-2.070037127E-1,-1.410660744E0,1.454510845E0
4.372360444E1,-1.518943459E-1,-1.530312300E-1,-1.418509483E0,1.434802984E0
4.374208132E1,-1.376902759E-1,-7.551622391E-2,-1.366454124E0,1.375448358E0
4.376064246E1,-1.112119853E-1,1.512932777E-2,-1.380153656E0,1.384709759E0
4.377920366E1,4.022434354E-2,1.234580278E-1,-1.309553146E0,1.315974668E0
4.379776486E1,2.287105471E-1,1.822680235E-1,-1.387227058E0,1.417719668E0
4.381632600E1,2.755132914E-1,2.024582624E-1,-1.521816254E0,1.559750503E0
4.383488720E1,2.778795958E-1,2.123355865E-1,-1.461772919E0,1.503024796E0
4.385344840E1,2.961554527E-1,2.160648108E-1,-1.336414337E0,1.385783293E0
4.387200955E1,3.369295001E-1,2.978485823E-1,-1.157017708E0,1.241340099E0
