"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.316574322E1,4.190135002E-2,-4.448721409E-1,-7.540912628E-1,8.765389766E-1
2.318434910E1,2.149533033E-1,-3.003457785E-1,-1.049747467E0,1.112826246E0
2.320286384E1,2.884632051E-1,-1.858775616E-1,-1.117495537E0,1.168998616E0
2.322142416E1,3.871479332E-1,-1.145414114E-1,-1.007867813E0,1.085725926E0
2.323998447E1,3.934368789E-1,-1.096462011E-1,-8.184108734E-1,9.146645422E-1
2.325854478E1,2.244999111E-1,-8.624744415E-2,-5.643777847E-1,6.134827753E-1
2.327710509E1,1.587931514E-1,-1.687040329E-1,-2.689208984E-1,3.549574133E-1
2.329566546E1,6.077140570E-2,-2.799080610E-1,-3.710079193E-2,2.888220129E-1
2.331422577E1,-1.409244537E-2,-2.507632971E-1,2.162008286E-1,3.313964792E-1
2.333278608E1,-6.559497118E-2,-1.248300076E-1,2.739429474E-1,3.081070747E-1
2.335134640E1,1.056969166E-3,-8.102202415E-2,4.902839661E-3,8.117711142E-2
2.336990671E1,-3.136330843E-2,-9.420156479E-3,-9.373569489E-2,9.929137404E-2
2.338846702E1,-1.159631014E-1,1.224528551E-1,-7.502841949E-2,1.845844152E-1
2.340702733E1,-2.158270478E-1,2.972906828E-1,-5.277156830E-2,3.711440463E-1
2.342558765E1,-5.994820595E-2,3.816474676E-1,-3.441066742E-1,5.173567243E-1
2.344414796E1,2.356487513E-2,4.943590164E-1,-5.273838043E-1,7.232425717E-1
2.346270827E1,5.150830746E-2,5.594632626E-1,-4.411964417E-1,7.143574372E-1
2.348126858E1,-9.018850327E-2,5.948989391E-1,-4.983453751E-1,7.812725688E-1
2.349982890E1,-4.091482162E-1,6.384011507E-1,-4.539480209E-1,8.837573750E-1
2.351838921E1,-3.918740153E-1,6.774270535E-1,-7.022380829E-2,7.857506219E-1
2.353694952E1,-1.385359764E-1,6.708861589E-1,2.735805511E-1,7.376494920E-1
2.355550983E1,3.855508566E-2,6.270762682E-1,3.702259064E-1,7.292313505E-1
2.357407015E1,2.393955886E-1,5.369632244E-1,4.281978607E-1,7.273191598E-1
2.359263046E1,2.488959432E-1,5.977421999E-1,2.555875778E-1,6.961105789E-1
2.361119077E1,2.103442848E-1,6.800392866E-1,-4.305553436E-2,7.131282693E-1
2.362975108E1,3.304816782E-1,4.922860861E-1,-3.771114349E-2,5.941261319E-1
2.364831140E1,3.550248146E-1,4.292557240E-1,5.244865417E-1,7.651073310E-1
2.366687171E1,2.293285728E-1,1.645059586E-1,1.592125893E0,1.616947328E0
2.368543207E1,1.671503782E-1,-4.653590918E-1,2.344429016E0,2.396006207E0
2.370399369E1,-9.403467178E-3,-7.605198622E-1,2.574812889E0,2.684798000E0
2.372255270E1,-1.490202546E-1,-9.266900420E-1,2.362994194E0,2.542578029E0
2.374111301E1,-2.792389393E-1,-1.005522728E0,1.319195747E0,1.682060570E0
2.375966035E1,-1.030073762E-1,-9.041651487E-1,1.043157578E-1,9.159732054E-1
2.377823364E1,2.857221961E-1,-7.469559312E-1,-9.640226364E-1,1.252565360E0
2.379679395E1,5.609861612E-1,-6.215720177E-1,-1.752435207E0,1.942185985E0
2.381535426E1,5.317313671E-1,-7.486296296E-1,-1.557697296E0,1.808205031E0
2.383391457E1,6.634114981E-1,-9.717532396E-1,-4.527416229E-1,1.260711764E0
2.385247489E1,5.926262140E-1,-1.189041853E0,-2.793312073E-3,1.328545882E0
2.387103520E1,2.769861221E-1,-1.348875999E0,-2.228078842E-1,1.394930510E0
2.388959551E1,-1.402767897E-1,-1.143983364E0,-2.149457932E-1,1.172423647E0
2.390815582E1,-2.000733614E-1,-9.424214363E-1,-3.759384155E-2,9.641580838E-1
2.392671614E1,-1.410411596E-1,-7.901807427E-1,-2.161884308E-1,8.312735125E-1
2.394527645E1,-2.488616705E-1,-5.613088608E-1,-2.685537338E-1,6.701648127E-1
2.396383676E1,-2.101242542E-2,-3.145242929E-1,-1.181573868E-1,3.366425715E-1
2.398239707E1,3.353176415E-1,-2.137317657E-1,-2.837085724E-1,4.884769620E-1
2.400095739E1,4.603268504E-1,-1.716960669E-1,-7.248306274E-1,8.756482097E-1
2.401951770E1,5.552683473E-1,-3.886103630E-3,-8.678998947E-1,1.030334056E0
2.403807801E1,6.352978945E-1,1.074196100E-1,-1.092733383E0,1.268545874E0
2.405663832E1,4.691040516E-1,2.529919147E-2,-1.106343269E0,1.201954279E0
2.407519864E1,2.085393965E-1,-1.044195890E-1,-4.457578659E-1,5.030827024E-1
2.409375895E1,1.541871130E-1,-2.372907400E-1,9.087848663E-2,2.972195493E-1
2.411231926E1,2.682771385E-1,-2.183014154E-1,3.808145523E-1,5.144393592E-1
2.413087957E1,2.514884472E-1,-2.546530962E-1,2.092103958E-1,4.145643836E-1
2.414943989E1,4.418923855E-1,-8.448934555E-2,5.757045746E-2,4.535655272E-1
2.416800020E1,3.818561137E-1,1.025259495E-2,-2.464523315E-1,4.545964793E-1
2.418656051E1,1.823089421E-1,6.176388264E-2,-3.367948532E-1,3.879202247E-1
2.420512082E1,7.823717594E-2,9.883892536E-2,4.990768433E-2,1.355764206E-1
2.422368114E1,6.043910980E-2,6.806206703E-2,1.983070374E-1,2.181994776E-1
2.424224145E1,2.101699710E-1,6.932377815E-3,2.747793198E-1,3.460103310E-1
2.426089405E1,3.805889189E-1,1.164078712E-2,3.103590012E-1,4.912292161E-1
2.427936213E1,5.116590261E-1,1.451754570E-1,3.311376572E-1,6.265165763E-1
2.429792239E1,6.038073301E-1,1.520892382E-1,4.842004776E-1,7.887740683E-1
2.431648270E1,4.738428295E-1,2.667256594E-1,1.736688614E-1,5.708156251E-1
2.433504306E1,3.863715827E-1,3.618941307E-1,3.050823212E-1,6.110037516E-1
2.435360338E1,4.078746736E-1,3.055168390E-1,6.942300797E-1,8.611955015E-1
2.437216369E1,5.565292835E-1,1.362907887E-1,1.189011574E0,1.319866866E0
2.439072400E1,7.958053350E-1,-1.499364376E-1,1.606299400E0,1.798884329E0
2.440928431E1,3.728483915E-1,-1.789768934E-1,1.790736198E0,1.837875073E0
2.442784463E1,-4.725974798E-2,-2.021936178E-1,1.198859215E0,1.216708330E0
2.444640494E1,7.760584354E-3,-2.377768755E-1,-1.368637085E-1,2.744626457E-1
2.446496525E1,1.717857122E-1,2.222120762E-2,-6.939134598E-1,7.152062658E-1
2.448352556E1,2.473400235E-1,1.600277424E-2,-6.664199829E-1,7.110195283E-1
2.450213150E1,1.909966469E-1,-1.312729120E-1,-8.385114670E-1,8.699504450E-1
2.452064619E1,2.678489685E-1,-3.778842688E-1,-6.129961014E-1,7.683123133E-1
2.453920650E1,-2.232795954E-2,-5.169560909E-1,-5.672311783E-1,7.677847012E-1
2.455776681E1,-3.425996900E-1,-8.591889739E-1,1.745824814E-1,9.413072204E-1
2.457632713E1,-4.812259674E-1,-1.368085027E0,5.960111618E-1,1.567949099E0
2.459488744E1,-6.421549916E-1,-1.483760834E0,1.209487915E-1,1.621276613E0
2.461344775E1,-5.394160151E-1,-1.454212070E0,-2.182769775E-1,1.566316449E0
2.463200806E1,-1.814339757E-1,-1.272939920E0,-3.226308823E-1,1.325663990E0
2.465056838E1,-2.042728066E-1,-1.221574068E0,7.701683044E-2,1.240927949E0
2.466912869E1,-2.172318101E-1,-1.363179684E0,7.487907410E-1,1.570393608E0
2.468768900E1,-2.242798209E-1,-1.359040380E0,7.093191147E-1,1.549330758E0
2.470624931E1,-3.113389611E-1,-1.337092996E0,2.338209152E-1,1.392631268E0
2.472480963E1,-2.668512464E-1,-1.203722000E0,-1.542491913E-1,1.242557465E0
2.474341697E1,-1.494879127E-1,-9.704905748E-1,-3.077545166E-1,1.029034224E0
2.476193025E1,-5.757004023E-2,-8.440002799E-1,-3.358669281E-1,9.101963389E-1
2.478051395E1,-2.130963802E-1,-8.069952130E-1,-3.168373108E-1,8.927694118E-1
2.479905088E1,-4.382885695E-1,-7.781097889E-1,-8.753776550E-3,8.931004100E-1
2.481761119E1,-4.688032269E-1,-7.882182598E-1,1.174249649E-1,9.245826697E-1
2.483617150E1,-4.525952935E-1,-7.299275398E-1,1.300077438E-1,8.686418863E-1
2.485473181E1,-2.725337744E-1,-7.248946428E-1,6.820106506E-2,7.774305671E-1
2.487329213E1,-1.700530052E-1,-5.887963772E-1,-7.786655426E-2,6.177883122E-1
2.489185244E1,-1.263186336E-1,-5.228639841E-1,1.187467575E-1,5.508574548E-1
2.491041275E1,-5.475729704E-2,-5.415579081E-1,1.852254868E-1,5.749711387E-1
2.492897306E1,-1.684838533E-2,-5.574306250E-1,2.401809692E-1,6.072064457E-1
2.494753338E1,-2.937349975E-1,-4.755096436E-1,4.584112167E-1,7.228627211E-1
2.496609369E1,-4.919341803E-1,-4.763682485E-1,5.088500977E-1,8.531438142E-1
2.498465395E1,-6.071503758E-1,-4.051123261E-1,6.369590759E-2,7.326696011E-1
2.500321431E1,-8.261688948E-1,-2.283229828E-1,-1.737308502E-1,8.745677992E-1
2.502182020E1,-9.238708019E-1,-5.654549599E-2,-2.228240967E-1,9.520426618E-1
2.504033494E1,-9.171140790E-1,8.090341091E-2,-2.579193115E-1,9.561202681E-1
2.505889525E1,-9.418326020E-1,1.338363886E-1,-4.117498398E-1,1.036580320E0
2.507745556E1,-8.897793293E-1,1.082894802E-1,-6.243886948E-1,1.092380478E0
2.509601588E1,-9.316984415E-1,1.635249853E-1,-5.511093140E-1,1.094771155E0
2.511457619E1,-8.651109934E-1,2.185945511E-1,-4.306068420E-1,9.907688232E-1
2.513313650E1,-7.890460491E-1,2.304728031E-1,-3.587150574E-1,8.968767323E-1
2.515169676E1,-5.825505257E-1,1.923608780E-1,-2.043008804E-1,6.466116857E-1
2.517025707E1,-5.947170258E-1,5.092704296E-2,-1.761903763E-1,6.223543630E-1
2.518881744E1,-8.811308146E-1,-1.053987741E-1,-5.279541016E-3,8.874279055E-1
2.520737775E1,-9.144943953E-1,-2.996625900E-1,1.866865158E-1,9.802803283E-1
2.522593801E1,-6.930588484E-1,-2.352142334E-1,-2.572345734E-2,7.323373534E-1
2.524449838E1,-3.311841786E-1,-4.922962189E-2,-1.884231567E-1,3.842002106E-1
2.526310541E1,-3.859165311E-2,-4.261517525E-2,-2.155933380E-1,2.231274440E-1
2.528161895E1,9.137329459E-2,4.112517834E-2,-2.041320801E-1,2.273989124E-1
2.530017926E1,1.128824055E-1,4.002714157E-2,-2.307119370E-1,2.599473166E-1
2.531873957E1,1.050187945E-1,3.535127640E-2,-7.617187500E-2,1.344649192E-1
2.533729989E1,2.792275250E-1,9.510147572E-2,4.704093933E-2,2.987057940E-1
2.535586020E1,5.690424442E-1,1.645768881E-1,1.717796326E-1,6.167682690E-1
2.537442051E1,7.140797973E-1,2.018593550E-1,4.054670334E-1,8.456126011E-1
2.539298082E1,5.513319373E-1,2.835803032E-1,5.485334396E-1,8.278125560E-1
2.541154114E1,5.536157489E-1,3.988382816E-1,3.991899490E-1,7.905156467E-1
2.543010145E1,7.988735437E-1,5.808906555E-1,-8.154010773E-2,9.911012470E-1
2.544866176E1,1.038271666E0,6.929212809E-1,-3.047027588E-1,1.284909228E0
2.546722207E1,1.009006023E0,7.629029751E-1,-1.552934647E-1,1.274452888E0
2.548578239E1,9.786109924E-1,7.068803310E-1,-1.040458679E-2,1.207256200E0
2.550434270E1,9.430596828E-1,7.652686834E-1,1.862993240E-1,1.228700599E0
2.552290301E1,1.025225043E0,7.677754164E-1,8.523559570E-2,1.283678537E0
2.554146332E1,1.079910278E0,8.802138567E-1,-2.528495789E-1,1.415950406E0
2.556002364E1,1.084087133E0,1.004058719E0,-5.325841904E-1,1.570676524E0
2.557858395E1,1.114085436E0,1.073578238E0,-5.681591034E-1,1.648199429E0
2.559714426E1,1.163682938E0,1.027205586E0,-5.967750549E-1,1.662964149E0
2.561570457E1,1.204155803E0,9.451491833E-1,-4.671049118E-1,1.600464050E0
2.563426489E1,1.159429550E0,8.384662867E-1,-1.764307022E-1,1.441676243E0
2.565282520E1,9.659873843E-1,7.513535023E-1,-1.346235275E-1,1.231173102E0
2.567138551E1,9.911313653E-1,6.439827681E-1,-1.895933151E-1,1.197080120E0
2.568994582E1,1.051755428E0,6.560983658E-1,-8.810234070E-2,1.242745577E0
2.570850614E1,1.246394277E0,5.546420813E-1,8.416938782E-2,1.366825160E0
2.572706645E1,1.248791575E0,3.599262238E-1,4.002599716E-1,1.359865924E0
2.574562676E1,1.053598762E0,2.074146271E-1,6.198816299E-1,1.239896936E0
2.576418707E1,8.837969899E-1,1.675105095E-1,7.404842377E-1,1.165106775E0
2.578279296E1,8.392603993E-1,2.047804594E-1,6.048336029E-1,1.054569458E0
2.580130770E1,9.457382560E-1,2.250827551E-1,2.148065567E-1,9.956028085E-1
2.581995775E1,1.114519358E0,2.789217234E-1,-5.062103271E-2,1.150005746E0
2.583842827E1,9.256874323E-1,4.125832319E-1,-6.946563721E-2,1.015848227E0
2.585698858E1,6.532737017E-1,3.212523460E-1,4.825592041E-3,7.280061026E-1
2.587554890E1,8.768321276E-1,2.022814751E-2,3.323955536E-1,9.379395300E-1
2.589410921E1,1.329989433E0,-4.953306913E-1,9.406175613E-1,1.702640826E0
2.591266952E1,8.736488223E-1,-7.323831916E-1,1.588948250E0,1.955608331E0
2.593122983E1,2.932687402E-1,-9.624496102E-1,1.828087807E0,2.086676984E0
2.594979015E1,-5.744379759E-2,-9.113459587E-1,1.190196037E0,1.500139278E0
2.596835046E1,2.085510492E-1,-8.591811657E-1,8.351879120E-1,1.216233803E0
2.598691077E1,3.807616830E-1,-8.216620088E-1,7.732324600E-1,1.190796520E0
2.600547108E1,2.086781263E-1,-8.583207130E-1,3.366889954E-1,9.453150197E-1
2.602407707E1,1.973003745E-1,-9.214929342E-1,-3.332157135E-1,9.995545895E-1
2.604259171E1,8.858340979E-2,-9.266441464E-1,-6.729393005E-1,1.148635581E0
2.606124379E1,6.896013021E-2,-9.960047007E-1,-3.980216980E-1,1.074803301E0
2.607971233E1,8.379638195E-2,-1.113062620E0,-2.435722351E-1,1.142478737E0
2.609827265E1,1.397876740E-1,-1.144442797E0,-1.700687408E-1,1.165424080E0
2.611683291E1,2.728524208E-1,-1.131263733E0,-1.217212677E-1,1.170052197E0
2.613539322E1,2.138679624E-1,-1.141426086E0,-1.308460236E-1,1.168637539E0
2.615395353E1,2.236209512E-1,-1.144363999E0,-1.435079575E-1,1.174806293E0
2.617251384E1,2.186070085E-1,-1.160834312E0,1.243591309E-3,1.181239549E0
2.619107416E1,1.959816217E-1,-1.127964258E0,3.120689392E-1,1.186633552E0
2.620963447E1,3.657561541E-2,-1.009873390E0,3.392791748E-1,1.065970168E0
2.622819478E1,-3.121566772E-2,-8.441238999E-1,-3.556919098E-2,8.454494330E-1
2.624675509E1,5.336344242E-3,-7.228912711E-1,-4.939022064E-1,8.755225045E-1
2.626531541E1,2.626901865E-2,-6.946476698E-1,-6.607284546E-1,9.590555444E-1
2.628387572E1,4.646503925E-2,-7.182375193E-1,-5.246152878E-1,8.906432137E-1
2.630245187E1,-3.877937794E-3,-7.254689932E-1,-1.854591370E-1,7.488093148E-1
2.632099634E1,-5.052423477E-2,-7.718402147E-1,5.576801300E-2,7.754998947E-1
2.633955666E1,-1.122983694E-1,-7.658477426E-1,-1.034908295E-1,7.809251183E-1
2.635811697E1,-1.186552644E-1,-7.926698923E-1,-2.874403000E-1,8.514849124E-1
2.637667728E1,-1.723375916E-1,-7.222790718E-1,-2.001304626E-1,7.690510420E-1
2.639523759E1,-7.215034962E-2,-7.222564816E-1,-5.809783936E-3,7.258745428E-1
2.641379791E1,-1.391480565E-1,-7.196695805E-1,5.400562286E-2,7.349850978E-1
2.643235817E1,-2.132374644E-1,-7.500537634E-1,2.253665924E-1,8.116901904E-1
2.645091848E1,-3.291842341E-1,-7.164846659E-1,2.191448212E-1,8.183746019E-1
2.646947879E1,-3.873420358E-1,-7.450429201E-1,9.249401093E-2,8.447946186E-1
2.648803910E1,-3.829252720E-1,-7.745485902E-1,6.786537170E-2,8.666965969E-1
2.650659942E1,-3.839046359E-1,-7.950652838E-1,1.852560043E-1,9.021260234E-1
2.652515973E1,-3.495587111E-1,-9.278540611E-1,1.551084518E-1,1.003575151E0
2.654372166E1,-3.634161949E-1,-1.059954286E0,8.541011810E-2,1.123774580E0
2.656228035E1,-3.526535034E-1,-1.120533228E0,3.223133087E-2,1.175158741E0
2.658084207E1,-2.484840155E-1,-1.137915373E0,-4.336357117E-2,1.165536830E0
2.659940098E1,-1.910704374E-1,-1.183015585E0,-4.647159576E-2,1.199247012E0
2.661796129E1,-2.185103893E-1,-1.264128923E0,9.472274780E-2,1.286367414E0
2.663652160E1,-2.355231643E-1,-1.305642962E0,2.200326920E-1,1.344837943E0
2.665508192E1,-7.604181767E-2,-1.250567079E0,2.374029160E-1,1.275170781E0
2.667364218E1,2.480434477E-1,-1.150009513E0,1.754360199E-1,1.189464261E0
2.669220249E1,2.930676639E-1,-1.077389121E0,1.997385025E-1,1.134262511E0
2.671076280E1,1.680944860E-1,-1.081781626E0,1.841535568E-1,1.110144033E0
2.672932312E1,8.678966761E-2,-1.131286502E0,-1.316452026E-2,1.134687138E0
2.674788343E1,2.175289094E-1,-1.193730116E0,1.890344620E-1,1.228024610E0
2.676644374E1,4.471032619E-1,-1.255730033E0,6.101398468E-1,1.465956983E0
2.678500405E1,4.594716430E-1,-1.267738819E0,8.290624619E-1,1.582915181E0
2.680356437E1,3.298276961E-1,-1.211661339E0,8.254537582E-1,1.502758602E0
2.682212468E1,2.665133178E-1,-9.809966087E-1,5.454998016E-1,1.153669679E0
2.684068499E1,3.883268237E-1,-7.463026047E-1,2.157421112E-1,8.685101947E-1
2.685924530E1,5.903965235E-1,-6.351314783E-1,-1.500740051E-1,8.800467355E-1
2.687780556E1,6.435521841E-1,-5.718102455E-1,-4.388828278E-1,9.663045623E-1
2.689636588E1,6.405642033E-1,-4.101960659E-1,-5.499572754E-1,9.386353476E-1
2.691492619E1,7.289553881E-1,-2.271581888E-1,-5.773239136E-1,9.572250006E-1
2.693348650E1,9.708127975E-1,-1.553997993E-1,-4.249830246E-1,1.071091573E0
2.695204681E1,1.183540463E0,-1.504455805E-1,-2.644052505E-1,1.222011472E0
2.697060712E1,1.215708375E0,-2.262585163E-1,6.957721710E-2,1.238539769E0
2.698916744E1,9.962855577E-1,-3.369967937E-1,3.387393951E-1,1.104941686E0
2.700772775E1,7.460564971E-1,-4.570040703E-1,5.605020523E-1,1.039045508E0
2.702628806E1,6.005585194E-1,-4.248614311E-1,7.844018936E-1,1.075390209E0
2.704484838E1,6.057972908E-1,-2.968527675E-1,8.324403763E-1,1.071479773E0
2.706345546E1,6.574558020E-1,-8.136749268E-2,6.741094589E-1,9.451414513E-1
2.708196895E1,6.653904319E-1,7.832241058E-2,1.310596466E-1,6.826825454E-1
2.710053062E1,7.558783889E-1,2.995312214E-1,-2.850341797E-1,8.615773761E-1
2.711908957E1,9.295595884E-1,4.272949696E-1,-4.490337372E-1,1.117270476E0
2.713764989E1,1.033863306E0,4.143222570E-1,-5.629138947E-1,1.247961667E0
2.715621020E1,9.207766056E-1,3.339203596E-1,-5.065088272E-1,1.102671101E0
2.717477051E1,8.041221499E-1,1.798412800E-1,-2.654085159E-1,8.656771906E-1
2.719333082E1,6.647068858E-1,9.014225006E-2,4.967880249E-2,6.726283169E-1
2.721189114E1,7.124438882E-1,1.497101784E-2,2.792434692E-1,7.653609216E-1
2.723045145E1,6.251912117E-1,-1.620519161E-2,2.474632263E-1,6.725806329E-1
2.724901171E1,4.909780324E-1,1.116192341E-2,5.540275574E-2,4.942200746E-1
2.726757202E1,5.960171223E-1,6.105661392E-2,-1.203823090E-1,6.111106450E-1
2.728613233E1,6.581197381E-1,1.568183899E-1,-1.733245850E-1,6.983945939E-1
2.730469265E1,6.409581900E-1,1.992628574E-1,-3.202342987E-1,7.436955652E-1
2.732325296E1,5.762805939E-1,2.957791090E-1,-2.944326401E-1,7.115301706E-1
2.734181327E1,5.485073328E-1,3.149057627E-1,-1.308403015E-1,6.458677248E-1
2.736037358E1,4.971038401E-1,3.456457853E-1,-1.846790314E-1,6.330004592E-1
2.737893390E1,6.081085801E-1,4.004851580E-1,-2.856664658E-1,7.821698899E-1
2.739749416E1,6.666535735E-1,4.489994049E-1,-3.881711960E-1,8.925829542E-1
2.741605447E1,6.517841220E-1,4.649667740E-1,-4.162836075E-1,9.023905388E-1
2.743461478E1,5.784625411E-1,4.440261126E-1,-2.880954742E-1,7.840772299E-1
2.745317509E1,4.944442213E-1,3.825669289E-1,-2.104072571E-1,6.596239511E-1
2.747173541E1,4.413549006E-1,3.221852779E-1,-2.439622879E-1,5.984271882E-1
2.749029572E1,3.878028989E-1,3.204530478E-1,-2.288475037E-1,5.526775046E-1
2.750885603E1,3.854357898E-1,2.856305838E-1,-3.028402328E-1,5.673251141E-1
2.752741634E1,2.425397635E-1,3.404580355E-1,-1.820182800E-1,4.559252845E-1
2.754597660E1,2.555469275E-1,3.559134007E-1,-2.601432800E-2,4.389251943E-1
2.756453692E1,3.356274962E-1,3.272168636E-1,-5.274295807E-2,4.716974790E-1
2.758314285E1,4.876173437E-1,1.046221256E-1,1.501846313E-1,5.208376777E-1
2.760165754E1,4.682591558E-1,-8.451366425E-2,6.559267044E-1,8.103388414E-1
2.762021785E1,1.077871919E-1,-1.289843321E-1,8.160209656E-1,8.331537991E-1
2.763877817E1,-2.018725872E-1,-1.479333639E-1,2.798233032E-1,3.754169717E-1
2.765733848E1,-2.753595114E-1,-4.951548576E-2,-3.408012390E-1,4.409309791E-1
2.767589874E1,-2.575081587E-1,3.508841991E-2,-7.756385803E-1,8.180200831E-1
2.769445905E1,-3.311089873E-1,-9.175789356E-2,-7.189931870E-1,7.968713042E-1
2.771301936E1,-4.578312635E-1,-3.812212944E-1,-3.691425323E-1,7.008604357E-1
2.773157968E1,-4.977647066E-1,-6.719709635E-1,2.249374390E-1,8.659743243E-1
2.775013999E1,-3.930099010E-1,-8.239948750E-1,7.509832382E-1,1.182116813E0
2.776870030E1,-3.453267813E-1,-8.410425186E-1,9.958810806E-1,1.348474038E0
2.778726062E1,-3.652796745E-1,-7.431287766E-1,8.722352982E-1,1.202690332E0
2.780582093E1,-4.337337017E-1,-5.674102902E-1,2.719030380E-1,7.642058777E-1
2.782438119E1,-3.826408386E-1,-3.868894577E-1,-5.067081451E-1,7.435392446E-1
2.784294150E1,-2.610805631E-1,-2.636460066E-1,-9.200735092E-1,9.920723459E-1
2.786150317E1,-2.801789343E-1,-3.094331026E-1,-6.091127396E-1,7.384222435E-1
2.788006213E1,-4.502958059E-1,-5.042957067E-1,-2.004718781E-2,6.763744247E-1
2.789862244E1,-6.915875673E-1,-5.285848379E-1,3.880996704E-1,9.530564770E-1
2.791718275E1,-6.195037365E-1,-4.887412786E-1,4.039812088E-1,8.864839164E-1
2.793574306E1,-4.754394293E-1,-3.239670396E-1,2.198076248E-1,6.158836624E-1
2.795430332E1,-3.613244295E-1,-1.822432876E-1,6.922912598E-2,4.105613610E-1
2.797286364E1,-4.673963189E-1,-8.817172050E-2,-1.093330383E-1,4.880443469E-1
2.799142395E1,-6.789213419E-1,-7.735896111E-2,-2.301549911E-1,7.210339224E-1
2.800998426E1,-8.945143819E-1,-4.584360123E-2,-3.412294388E-1,9.584858606E-1
2.802854457E1,-7.547279000E-1,4.328274727E-2,-2.978839874E-1,8.125407493E-1
2.804710489E1,-5.211144686E-1,1.375643015E-1,-2.305107117E-1,5.861905958E-1
2.806566515E1,-4.624407887E-1,2.169637680E-1,-1.400089264E-1,5.296482410E-1
2.808422546E1,-4.812335372E-1,2.487008572E-1,-4.472064972E-2,5.435418753E-1
2.810278577E1,-5.339915156E-1,2.053656578E-1,5.896472931E-2,5.751511379E-1
2.812134608E1,-5.892133713E-1,1.067178249E-1,1.618089676E-1,6.202767391E-1
2.813990640E1,-7.106195092E-1,1.147161722E-1,1.931381226E-1,7.452799618E-1
2.815846671E1,-6.698076725E-1,1.505938768E-1,2.117404938E-1,7.184391906E-1
2.817702702E1,-4.888883233E-1,2.107336521E-1,1.852788925E-1,5.636920549E-1
2.819558733E1,-4.781543612E-1,2.978295088E-1,4.141330719E-2,5.648442896E-1
2.821414759E1,-4.762412906E-1,2.742867470E-1,-8.358764648E-2,5.559009634E-1
2.823270791E1,-4.502944350E-1,3.350683451E-1,-2.846689224E-1,6.293427282E-1
2.825126822E1,-4.485400915E-1,4.351314306E-1,-2.852354050E-1,6.869401807E-1
2.826982853E1,-3.816463351E-1,5.300669670E-1,-6.551074982E-2,6.564423607E-1
2.828838884E1,-3.587549925E-1,5.414777994E-1,8.998394012E-2,6.557442042E-1
2.830694916E1,-3.951991200E-1,5.343053341E-1,6.828022003E-2,6.680768840E-1
2.832550942E1,-3.543775082E-1,4.885711670E-1,6.172657013E-2,6.067086393E-1
2.834406973E1,-4.325454235E-1,5.361913443E-1,1.936244965E-2,6.891818378E-1
2.836263004E1,-3.927776814E-1,5.857746601E-1,-7.216453552E-2,7.089527344E-1
2.838128233E1,-3.530541062E-1,6.830809116E-1,-1.937160492E-1,7.929518532E-1
2.839975067E1,-1.955080032E-1,7.224152088E-1,-2.149629593E-1,7.786630768E-1
2.841831093E1,-2.330294251E-1,6.682351828E-1,-1.531524658E-1,7.240833172E-1
2.843687124E1,-3.718793988E-1,5.905154943E-1,1.040153503E-1,7.055650427E-1
2.845543155E1,-4.546394348E-1,5.752489567E-1,2.781295776E-1,7.841966844E-1
2.847399187E1,-3.617438674E-1,5.136802197E-1,3.136558533E-1,7.022150582E-1
2.849255218E1,-2.694412470E-1,5.062947273E-1,2.480401993E-1,6.248654871E-1
2.851111249E1,-2.746507525E-1,5.403159857E-1,3.175544739E-2,6.069454742E-1
2.852967275E1,-7.802185416E-2,3.854243755E-1,-3.537616730E-1,5.289486556E-1
2.854823306E1,1.857175529E-1,1.903074980E-1,-4.056644440E-1,4.850480330E-1
2.856679338E1,1.073112041E-1,-1.325743198E-1,7.348155975E-2,1.857180240E-1
2.858535369E1,-2.122691274E-1,-4.046294093E-1,8.700008392E-1,9.826925265E-1
2.860391400E1,-1.986236274E-1,-6.306960583E-1,1.540337563E0,1.676266288E0
2.862247431E1,-1.666642278E-1,-6.725390553E-1,1.923418999E0,2.044413459E0
2.864103457E1,-1.418056786E-1,-5.455840230E-1,1.446408272E0,1.552374847E0
2.865959489E1,-1.247564405E-1,-4.089274406E-1,3.238086700E-1,5.363188193E-1
2.867815520E1,-1.001926064E-1,-2.038557529E-1,-7.477111816E-1,7.814523258E-1
2.869671551E1,6.263048947E-2,-1.322470903E-1,-1.183127403E0,1.192141906E0
2.871527582E1,9.119477123E-2,-1.669641733E-1,-9.820718765E-1,1.000329292E0
2.873383614E1,1.855596453E-1,-4.459897280E-1,-3.819179535E-1,6.157926133E-1
2.875239640E1,5.965974927E-2,-5.585426688E-1,8.965969086E-2,5.688304306E-1
2.877095671E1,-1.034507155E-2,-6.269315481E-1,2.779512405E-1,6.858622884E-1
2.878951702E1,-8.276849985E-2,-6.410800219E-1,4.285087585E-1,7.755346383E-1
2.880807733E1,-1.165983826E-1,-5.499340296E-1,1.586990356E-1,5.841301256E-1
2.882663765E1,-2.518183589E-1,-4.462223053E-1,-3.804273605E-1,6.381628384E-1
2.884519791E1,-3.558802009E-1,-3.011362553E-1,-7.659339905E-1,8.966541359E-1
2.886380379E1,-3.918063045E-1,-1.746028662E-1,-8.915643692E-1,9.893863581E-1
2.888231853E1,-2.943385243E-1,-8.192682266E-2,-9.055185318E-1,9.556730522E-1
